seqid,source,type,start,end,score,strand,phase,attributes,Bd_1_20,Bd_1_29,Bd_2_20,Bd_2_29,Bd_4_20,Bd_4_29,Bd_5_20,Bd_5_29
NODE_9_length_113501_cov_132.775101,KBase,gene,72427,73733,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_60; product=,0,0,4,6,143,5,191,20
NODE_9_length_113501_cov_132.775101,KBase,gene,73756,74282,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_61; product=,0,0,12,3,31,5,46,25
NODE_9_length_113501_cov_132.775101,KBase,gene,74280,74866,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_62; product=,2,2,22,1,56,5,60,27
NODE_9_length_113501_cov_132.775101,KBase,gene,75037,79124,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_67; product=phosphoribosylformylglycinamidine synthase %5BEC:6.3.5.3%5D; ko=KO:K01952,22,18,376,72,500,101,576,722
NODE_9_length_113501_cov_132.775101,KBase,gene,75072,75922,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_63; product=,0,0,0,0,0,0,0,0
NODE_9_length_113501_cov_132.775101,KBase,gene,75313,76784,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_65; product=,0,0,0,0,0,0,0,0
NODE_9_length_113501_cov_132.775101,KBase,gene,75605,76161,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_64; product=uncharacterized protein; ko=KO:K09941,0,0,0,0,0,0,0,0
NODE_9_length_113501_cov_132.775101,KBase,gene,77999,78426,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_66; product=,0,0,0,0,0,0,0,0
NODE_9_length_113501_cov_132.775101,KBase,gene,83530,84056,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_68; product=TRAP-type transport system small permease protein; ko=KO:K21394,2,1,12,10,69,10,102,60
NODE_9_length_113501_cov_132.775101,KBase,gene,84054,85351,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_69; product=C4-dicarboxylate transporter%2C DctM subunit; ko=KO:K11690,3,10,38,37,201,29,241,78
NODE_9_length_113501_cov_132.775101,KBase,gene,85453,86480,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_70; product=TRAP-type transport system periplasmic protein; ko=KO:K21395,10,20,62,30,132,25,165,89
NODE_9_length_113501_cov_132.775101,KBase,gene,86076,86632,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_71; product=transcription elongation factor GreB; ko=KO:K04760,0,0,0,0,0,0,0,0
NODE_9_length_113501_cov_132.775101,KBase,gene,86449,87293,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_72; product=3%27%2C5%27-nucleoside bisphosphate phosphatase %5BEC:3.1.3.97%5D; ko=KO:K07053,1,1,5,1,26,3,27,3
NODE_9_length_113501_cov_132.775101,KBase,gene,86808,89263,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_74; product=competence protein ComEC; ko=KO:K02238,0,11,38,30,227,14,315,60
NODE_9_length_113501_cov_132.775101,KBase,gene,87320,88242,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_73; product=,0,0,0,0,0,0,0,0
NODE_9_length_113501_cov_132.775101,KBase,gene,91231,91856,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_75; product=,0,1,4,0,73,4,126,14
NODE_9_length_113501_cov_132.775101,KBase,gene,92580,93856,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_76; product=sterol 3beta-glucosyltransferase %5BEC:2.4.1.173%5D; ko=KO:K05841,0,2,9,14,45,5,57,69
NODE_9_length_113501_cov_132.775101,KBase,gene,92960,93897,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_77; product=,0,0,2,1,11,0,4,12
NODE_9_length_113501_cov_132.775101,KBase,gene,94618,96722,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_79; product=outer membrane receptor for ferrienterochelin and colicins; ko=KO:K16089,2,5,15,10,87,9,123,123
NODE_9_length_113501_cov_132.775101,KBase,gene,94954,96491,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_78; product=malonate-semialdehyde dehydrogenase %28acetylating%29 / methylmalonate-semialdehyde dehydrogenase %5BEC:1.2.1.18 1.2.1.27%5D; ko=KO:K00140,0,0,0,0,0,0,0,0
NODE_9_length_113501_cov_132.775101,KBase,gene,98315,99147,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_80; product=TatD DNase family protein %5BEC:3.1.21.-%5D; ko=KO:K03424,0,0,0,2,77,0,99,15
NODE_9_length_113501_cov_132.775101,KBase,gene,99311,100020,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_81; product=lipoprotein-releasing system ATP-binding protein %5BEC:7.6.2.-%5D; ko=KO:K09810,0,1,2,2,9,0,10,15
NODE_9_length_113501_cov_132.775101,KBase,gene,99444,100723,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_82; product=lipoprotein-releasing system permease protein; ko=KO:K09808,9,14,161,57,121,58,154,310
NODE_9_length_113501_cov_132.775101,KBase,gene,102156,103099,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_83; product=,0,1,38,10,108,9,168,134
NODE_9_length_113501_cov_132.775101,KBase,gene,103082,104781,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_84; product=single-stranded-DNA-specific exonuclease %5BEC:3.1.-.-%5D; ko=KO:K07462,6,5,13,4,46,9,46,18
NODE_9_length_113501_cov_132.775101,KBase,gene,103599,104908,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_85; product=MFS transporter%2C ACS family%2C tartrate transporter; ko=KO:K13021,0,1,0,1,15,0,26,0
NODE_9_length_113501_cov_132.775101,KBase,gene,106497,107554,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_86; product=peptide chain release factor 2; ko=KO:K02836,10,43,192,87,194,58,225,736
NODE_9_length_113501_cov_132.775101,KBase,gene,107603,108357,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_87; product=benzil reductase %28%28S%29-benzoin forming%29 %5BEC:1.1.1.320%5D; ko=KO:K16216,11,2,60,18,92,8,100,129
NODE_9_length_113501_cov_132.775101,KBase,gene,108369,109888,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_88; product=lysyl-tRNA synthetase%2C class II %5BEC:6.1.1.6%5D; ko=KO:K04567,5,6,40,8,75,21,61,57
NODE_9_length_113501_cov_132.775101,KBase,gene,109044,110896,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_91; product=long-chain acyl-CoA synthetase %5BEC:6.2.1.3%5D; ko=KO:K01897,0,1,21,0,123,8,162,15
NODE_9_length_113501_cov_132.775101,KBase,gene,109603,110249,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_90; product=TetR/AcrR family transcriptional regulator%2C cholesterol catabolism regulator; ko=KO:K22108,0,0,0,0,0,0,0,0
NODE_9_length_113501_cov_132.775101,KBase,gene,109906,110225,.,+,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_89; product=,0,0,0,0,0,0,0,0
NODE_9_length_113501_cov_132.775101,KBase,gene,111992,112746,.,-,0,ID=AdenSPAdes.Assembly_NODE_9_length_113501_cov_132.775101_92; product=branched-chain amino acid transport system ATP-binding protein; ko=KO:K01996,0,1,14,6,116,13,131,13
NODE_100_length_3516_cov_176.134341,KBase,gene,-1449,1033,.,-,0,ID=ButSPAdes.Assembly_NODE_100_length_3516_cov_176.134341_3; product=conjugal transfer ATP-binding protein TraC; ko=KO:K12063,0,0,0,0,0,0,0,0
NODE_100_length_3516_cov_176.134341,KBase,gene,-559,33,.,-,0,ID=ButSPAdes.Assembly_NODE_100_length_3516_cov_176.134341_1; product=conjugal transfer pilus assembly protein TraW; ko=KO:K12061,0,0,0,0,0,0,0,0
NODE_100_length_3516_cov_176.134341,KBase,gene,196,623,.,-,0,ID=ButSPAdes.Assembly_NODE_100_length_3516_cov_176.134341_2; product=,0,0,0,0,0,0,0,0
NODE_101_length_3502_cov_112.192117,KBase,gene,-232,201,.,-,0,ID=ButSPAdes.Assembly_NODE_101_length_3502_cov_112.192117_1; product=,0,0,0,0,0,0,0,0
NODE_101_length_3502_cov_112.192117,KBase,gene,222,613,.,-,0,ID=ButSPAdes.Assembly_NODE_101_length_3502_cov_112.192117_2; product=,0,0,0,0,0,0,0,0
NODE_101_length_3502_cov_112.192117,KBase,gene,527,1017,.,-,0,ID=ButSPAdes.Assembly_NODE_101_length_3502_cov_112.192117_3; product=type VI secretion system secreted protein Hcp; ko=KO:K11903,0,0,0,0,0,0,0,0
NODE_101_length_3502_cov_112.192117,KBase,gene,1845,2443,.,+,0,ID=ButSPAdes.Assembly_NODE_101_length_3502_cov_112.192117_4; product=putative DNA-invertase from lambdoid prophage Rac; ko=KO:K14060,0,0,0,0,0,0,0,0
NODE_101_length_3502_cov_112.192117,KBase,gene,2414,2748,.,-,0,ID=ButSPAdes.Assembly_NODE_101_length_3502_cov_112.192117_6; product=,0,0,0,0,0,0,0,0
NODE_101_length_3502_cov_112.192117,KBase,gene,2535,2914,.,+,0,ID=ButSPAdes.Assembly_NODE_101_length_3502_cov_112.192117_5; product=,0,0,0,0,0,0,0,0
NODE_102_length_3414_cov_121.384477,KBase,gene,369,2137,.,+,0,ID=ButSPAdes.Assembly_NODE_102_length_3414_cov_121.384477_1; product=putative DNA primase/helicase; ko=KO:K06919,0,0,0,0,0,0,0,0
NODE_102_length_3414_cov_121.384477,KBase,gene,999,2197,.,-,0,ID=ButSPAdes.Assembly_NODE_102_length_3414_cov_121.384477_2; product=,0,0,0,0,0,0,0,0
NODE_103_length_3280_cov_199.426475,KBase,gene,149,522,.,+,0,ID=ButSPAdes.Assembly_NODE_103_length_3280_cov_199.426475_1; product=,0,0,0,0,0,0,0,0
NODE_103_length_3280_cov_199.426475,KBase,gene,719,951,.,+,0,ID=ButSPAdes.Assembly_NODE_103_length_3280_cov_199.426475_2; product=,0,0,0,0,0,0,0,0
NODE_103_length_3280_cov_199.426475,KBase,gene,1264,2342,.,+,0,ID=ButSPAdes.Assembly_NODE_103_length_3280_cov_199.426475_3; product=,0,0,0,0,0,0,0,0
NODE_104_length_3209_cov_209.424968,KBase,gene,-1909,402,.,-,0,ID=ButSPAdes.Assembly_NODE_104_length_3209_cov_209.424968_1; product=,0,0,0,0,0,0,0,0
NODE_105_length_3159_cov_925.149903,KBase,gene,1786,2027,.,-,0,ID=ButSPAdes.Assembly_NODE_105_length_3159_cov_925.149903_1; product=,25,205,573,402,97,419,95,78
NODE_106_length_2717_cov_190.182197,KBase,gene,-335,245,.,-,0,ID=ButSPAdes.Assembly_NODE_106_length_2717_cov_190.182197_2; product=,0,0,0,0,0,0,0,0
NODE_106_length_2717_cov_190.182197,KBase,gene,1,149,.,+,0,ID=ButSPAdes.Assembly_NODE_106_length_2717_cov_190.182197_1; product=,0,0,0,0,0,0,0,0
NODE_106_length_2717_cov_190.182197,KBase,gene,630,1315,.,-,0,ID=ButSPAdes.Assembly_NODE_106_length_2717_cov_190.182197_3; product=,0,0,0,0,0,0,0,0
NODE_106_length_2717_cov_190.182197,KBase,gene,1637,2043,.,-,0,ID=ButSPAdes.Assembly_NODE_106_length_2717_cov_190.182197_4; product=,0,0,0,0,0,0,0,0
NODE_106_length_2717_cov_190.182197,KBase,gene,2420,2568,.,-,0,ID=ButSPAdes.Assembly_NODE_106_length_2717_cov_190.182197_5; product=,0,0,0,0,0,0,0,0
NODE_107_length_2558_cov_1820.715034,KBase,gene,-159,199,.,-,0,ID=ButSPAdes.Assembly_NODE_107_length_2558_cov_1820.715034_2; product=,0,0,0,0,0,0,0,0
NODE_107_length_2558_cov_1820.715034,KBase,gene,-126,34,.,-,0,ID=ButSPAdes.Assembly_NODE_107_length_2558_cov_1820.715034_1; product=,0,0,0,0,0,0,0,0
NODE_107_length_2558_cov_1820.715034,KBase,gene,-43,552,.,-,0,ID=ButSPAdes.Assembly_NODE_107_length_2558_cov_1820.715034_3; product=,0,0,0,0,0,0,0,0
NODE_107_length_2558_cov_1820.715034,KBase,gene,722,1578,.,-,0,ID=ButSPAdes.Assembly_NODE_107_length_2558_cov_1820.715034_5; product=,0,0,0,0,0,0,0,0
NODE_107_length_2558_cov_1820.715034,KBase,gene,778,1184,.,-,0,ID=ButSPAdes.Assembly_NODE_107_length_2558_cov_1820.715034_4; product=,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,-825,1024,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_2; product=vitamin B12 transporter; ko=KO:K16092,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,-652,213,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_1; product=glutamate racemase %5BEC:5.1.1.3%5D; ko=KO:K01776,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,3362,4461,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_3; product=tRNA %28uracil-5-%29-methyltransferase %5BEC:2.1.1.35%5D; ko=KO:K00557,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,4153,4508,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_4; product=,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,4232,4875,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_5; product=TetR/AcrR family transcriptional regulator%2C fatty acid biosynthesis regulator; ko=KO:K22105,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,5713,7112,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_6; product=NAD%28P%29 transhydrogenase %5BEC:1.6.1.1%5D; ko=KO:K00322,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,6162,7087,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_7; product=LysR family transcriptional regulator%2C hydrogen peroxide-inducible genes activator; ko=KO:K04761,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,6911,8283,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_8; product=argininosuccinate lyase %5BEC:4.3.2.1%5D; ko=KO:K01755,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,8596,9812,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_9; product=argininosuccinate synthase %5BEC:6.3.4.5%5D; ko=KO:K01940,0,0,0,0,1,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,10273,11060,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_10; product=acetylglutamate kinase %5BEC:2.7.2.8%5D; ko=KO:K00930,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,10849,11852,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_11; product=N-acetyl-gamma-glutamyl-phosphate reductase %5BEC:1.2.1.38%5D; ko=KO:K00145,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,13041,14191,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_12; product=acetylornithine deacetylase %5BEC:3.5.1.16%5D; ko=KO:K01438,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,14434,17084,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_13; product=phosphoenolpyruvate carboxylase %5BEC:4.1.1.31%5D; ko=KO:K01595,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,16959,19252,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_17; product=,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,17202,18052,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_14; product=,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,17537,18411,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_16; product=pyruvate formate lyase activating enzyme %5BEC:1.97.1.4%5D; ko=KO:K04069,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,17697,18040,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_15; product=fructose-like PTS system EIIB component %5BEC:2.7.1.-%5D; ko=KO:K11202,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,20834,21915,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_19; product=fructose-like PTS system EIIC or EIIBC or EIIABC component; ko=KO:K11203,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,21256,21575,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_18; product=fructose-like PTS system EIIB component %5BEC:2.7.1.-%5D; ko=KO:K11202,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,23309,25809,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_20; product=multiphosphoryl transfer protein %5BEC:2.7.3.9 2.7.1.-%5D; ko=KO:K23991,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,25499,27678,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_23; product=catalase-peroxidase %5BEC:1.11.1.21%5D; ko=KO:K03782,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,25831,26492,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_21; product=fructose-6-phosphate aldolase 2 %5BEC:4.1.2.-%5D; ko=KO:K08314,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,26515,27617,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_22; product=glycerol dehydrogenase %5BEC:1.1.1.6%5D; ko=KO:K00005,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,28821,31252,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_25; product=bifunctional aspartokinase / homoserine dehydrogenase 2 %5BEC:2.7.2.4 1.1.1.3%5D; ko=KO:K12525,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,29214,30103,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_24; product=methylenetetrahydrofolate reductase %28NADH%29 %5BEC:1.5.1.54%5D; ko=KO:K00297,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,32528,33687,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_26; product=cysteine-S-conjugate beta-lyase %5BEC:4.4.1.13%5D; ko=KO:K01760,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,35109,35425,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_27; product=MetJ family transcriptional regulator%2C methionine regulon repressor; ko=KO:K03764,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,35404,35618,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_28; product=large subunit ribosomal protein L31; ko=KO:K02909,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,36170,38364,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_29; product=primosomal protein N%27 %28replication factor Y%29 %28superfamily II helicase%29 %5BEC:5.6.2.4%5D; ko=KO:K04066,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,38531,39564,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_30; product=LacI family transcriptional regulator%2C repressor for deo operon%2C udp%2C cdd%2C tsx%2C nupC%2C and nupG; ko=KO:K05499,1,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,39655,40640,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_31; product=cell division protein FtsN; ko=KO:K03591,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,40732,41261,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_32; product=ATP-dependent HslUV protease%2C peptidase subunit HslV %5BEC:3.4.25.2%5D; ko=KO:K01419,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,41272,42605,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_33; product=ATP-dependent HslUV protease ATP-binding subunit HslU; ko=KO:K03667,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,42684,43612,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_34; product=1%2C4-dihydroxy-2-naphthoate polyprenyltransferase %5BEC:2.5.1.74%5D; ko=KO:K02548,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,43706,44190,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_35; product=regulator of ribonuclease activity A; ko=KO:K02553,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,44012,44250,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_36; product=cell division protein ZapB; ko=KO:K09892,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,45060,45910,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_37; product=glycerol uptake facilitator protein; ko=KO:K02440,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,45933,47446,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_38; product=glycerol kinase %5BEC:2.7.1.30%5D; ko=KO:K00864,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,47555,48564,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_39; product=fructose-1%2C6-bisphosphatase II %5BEC:3.1.3.11%5D; ko=KO:K02446,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,48664,49409,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_40; product=,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,48995,49413,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_41; product=,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,49947,50545,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_42; product=,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,50782,51548,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_43; product=triosephosphate isomerase %28TIM%29 %5BEC:5.3.1.1%5D; ko=KO:K01803,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,50839,51596,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_44; product=CDP-diacylglycerol pyrophosphatase %5BEC:3.6.1.26%5D; ko=KO:K01521,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,51462,52450,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_45; product=sulfate/thiosulfate transport system substrate-binding protein; ko=KO:K23163,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,52631,53592,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_46; product=6-phosphofructokinase 1 %5BEC:2.7.1.11%5D; ko=KO:K00850,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,53837,54738,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_47; product=ferrous-iron efflux pump FieF; ko=KO:K13283,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,55254,55765,.,-,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_48; product=periplasmic protein CpxP/Spy; ko=KO:K06006,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,56428,57125,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_49; product=two-component system%2C OmpR family%2C response regulator CpxR; ko=KO:K07662,0,0,0,0,0,0,0,0
NODE_10_length_125949_cov_116.285361,KBase,gene,57123,58492,.,+,0,ID=ButSPAdes.Assembly_NODE_10_length_125949_cov_116.285361_50; product=two-component system%2C OmpR family%2C sensor histidine kinase CpxA %5BEC:2.7.13.3%5D; ko=KO:K07640,0,0,0,0,0,0,0,0
